Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Seiurus aurocapilla,Ovenbird,0.7403,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260414_061302.wav
12.0,15.0,Seiurus aurocapilla,Ovenbird,0.8688,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260414_061302.wav
27.0,30.0,Seiurus aurocapilla,Ovenbird,0.8773,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260414_061302.wav
30.0,33.0,Seiurus aurocapilla,Ovenbird,0.5870,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260414_061302.wav
39.0,42.0,Seiurus aurocapilla,Ovenbird,0.6067,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260414_061302.wav
42.0,45.0,Seiurus aurocapilla,Ovenbird,0.8775,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260414_061302.wav
45.0,48.0,Spizella passerina,Chipping Sparrow,0.5195,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260414_061302.wav
54.0,57.0,Spizella passerina,Chipping Sparrow,0.4530,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260414_061302.wav
63.0,66.0,Seiurus aurocapilla,Ovenbird,0.5584,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260414_061302.wav
72.0,75.0,Spizella passerina,Chipping Sparrow,0.2672,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260414_061302.wav
78.0,81.0,Seiurus aurocapilla,Ovenbird,0.6866,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260414_061302.wav
105.0,108.0,Vireo griseus,White-eyed Vireo,0.4987,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260414_061302.wav
108.0,111.0,Seiurus aurocapilla,Ovenbird,0.5607,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260414_061302.wav
117.0,120.0,Baeolophus bicolor,Tufted Titmouse,0.3656,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260414_061302.wav
120.0,123.0,Seiurus aurocapilla,Ovenbird,0.5682,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260414_061302.wav
123.0,126.0,Seiurus aurocapilla,Ovenbird,0.3793,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260414_061302.wav
132.0,135.0,Spizella passerina,Chipping Sparrow,0.5638,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260414_061302.wav
135.0,138.0,Seiurus aurocapilla,Ovenbird,0.9648,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260414_061302.wav
138.0,141.0,Seiurus aurocapilla,Ovenbird,0.3105,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260414_061302.wav
150.0,153.0,Seiurus aurocapilla,Ovenbird,0.8324,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260414_061302.wav
153.0,156.0,Baeolophus bicolor,Tufted Titmouse,0.7276,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260414_061302.wav
153.0,156.0,Seiurus aurocapilla,Ovenbird,0.4251,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260414_061302.wav
156.0,159.0,Spizella passerina,Chipping Sparrow,0.5269,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260414_061302.wav
192.0,195.0,Seiurus aurocapilla,Ovenbird,0.7309,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260414_061302.wav
201.0,204.0,Vireo griseus,White-eyed Vireo,0.8063,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260414_061302.wav
204.0,207.0,Vireo griseus,White-eyed Vireo,0.6344,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260414_061302.wav
207.0,210.0,Seiurus aurocapilla,Ovenbird,0.2520,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260414_061302.wav
210.0,213.0,Seiurus aurocapilla,Ovenbird,0.7024,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260414_061302.wav
213.0,216.0,Vireo griseus,White-eyed Vireo,0.7821,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260414_061302.wav
219.0,222.0,Vireo griseus,White-eyed Vireo,0.8406,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260414_061302.wav
222.0,225.0,Vireo griseus,White-eyed Vireo,0.7306,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260414_061302.wav
228.0,231.0,Seiurus aurocapilla,Ovenbird,0.5514,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260414_061302.wav
231.0,234.0,Vireo griseus,White-eyed Vireo,0.7108,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260414_061302.wav
237.0,240.0,Vireo griseus,White-eyed Vireo,0.8043,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260414_061302.wav
240.0,243.0,Vireo griseus,White-eyed Vireo,0.2883,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260414_061302.wav
243.0,246.0,Vireo griseus,White-eyed Vireo,0.7661,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260414_061302.wav
249.0,252.0,Vireo griseus,White-eyed Vireo,0.9626,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260414_061302.wav
252.0,255.0,Vireo griseus,White-eyed Vireo,0.5646,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260414_061302.wav
258.0,261.0,Seiurus aurocapilla,Ovenbird,0.4537,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260414_061302.wav
261.0,264.0,Vireo griseus,White-eyed Vireo,0.9509,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260414_061302.wav
267.0,270.0,Vireo griseus,White-eyed Vireo,0.9703,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260414_061302.wav
276.0,279.0,Vireo griseus,White-eyed Vireo,0.9742,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260414_061302.wav
279.0,282.0,Spizella passerina,Chipping Sparrow,0.4012,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260414_061302.wav
282.0,285.0,Vireo griseus,White-eyed Vireo,0.9952,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260414_061302.wav
288.0,291.0,Spizella passerina,Chipping Sparrow,0.4429,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260414_061302.wav
291.0,294.0,Vireo griseus,White-eyed Vireo,0.9953,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260414_061302.wav
303.0,306.0,Vireo griseus,White-eyed Vireo,0.9958,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260414_061302.wav
309.0,312.0,Vireo griseus,White-eyed Vireo,0.9824,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260414_061302.wav
318.0,321.0,Vireo griseus,White-eyed Vireo,0.9862,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260414_061302.wav
324.0,327.0,Vireo griseus,White-eyed Vireo,0.7300,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260414_061302.wav
327.0,330.0,Vireo griseus,White-eyed Vireo,0.9446,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260414_061302.wav
330.0,333.0,Piranga rubra,Summer Tanager,0.4261,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260414_061302.wav
330.0,333.0,Vireo griseus,White-eyed Vireo,0.4223,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260414_061302.wav
333.0,336.0,Vireo griseus,White-eyed Vireo,0.8753,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260414_061302.wav
336.0,339.0,Vireo griseus,White-eyed Vireo,0.8525,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260414_061302.wav
