Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Spizella passerina,Chipping Sparrow,0.9740,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
9.0,12.0,Spizella passerina,Chipping Sparrow,0.9667,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
12.0,15.0,Spizella passerina,Chipping Sparrow,0.6315,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
15.0,18.0,Sturnella magna,Eastern Meadowlark,0.6228,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
18.0,21.0,Sturnella magna,Eastern Meadowlark,0.6629,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
21.0,24.0,Spizella passerina,Chipping Sparrow,0.9529,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
24.0,27.0,Spizella passerina,Chipping Sparrow,0.5761,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
27.0,30.0,Sturnella magna,Eastern Meadowlark,0.9959,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
30.0,33.0,Spizella passerina,Chipping Sparrow,0.3780,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
33.0,36.0,Spizella passerina,Chipping Sparrow,0.9554,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
42.0,45.0,Spizella passerina,Chipping Sparrow,0.9754,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
51.0,54.0,Sturnella magna,Eastern Meadowlark,0.8168,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
54.0,57.0,Sturnella magna,Eastern Meadowlark,0.9968,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
57.0,60.0,Spizella passerina,Chipping Sparrow,0.7389,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
60.0,63.0,Spizella passerina,Chipping Sparrow,0.9502,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
66.0,69.0,Sturnella magna,Eastern Meadowlark,0.5929,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
72.0,75.0,Spizella passerina,Chipping Sparrow,0.8877,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
81.0,84.0,Sturnella magna,Eastern Meadowlark,0.2926,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
84.0,87.0,Spizella passerina,Chipping Sparrow,0.9141,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
87.0,90.0,Sturnella magna,Eastern Meadowlark,0.4644,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
96.0,99.0,Spizella passerina,Chipping Sparrow,0.9716,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
99.0,102.0,Spizella passerina,Chipping Sparrow,0.3789,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
102.0,105.0,Sturnella magna,Eastern Meadowlark,0.5721,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
108.0,111.0,Spizella passerina,Chipping Sparrow,0.9727,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
111.0,114.0,Spizella passerina,Chipping Sparrow,0.8759,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
120.0,123.0,Sturnella magna,Eastern Meadowlark,0.3175,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
123.0,126.0,Spizella passerina,Chipping Sparrow,0.7451,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
126.0,129.0,Spizella passerina,Chipping Sparrow,0.8652,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
135.0,138.0,Sturnella magna,Eastern Meadowlark,0.9560,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
138.0,141.0,Spizella passerina,Chipping Sparrow,0.9741,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
150.0,153.0,Sturnella magna,Eastern Meadowlark,0.8132,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
162.0,165.0,Spizella passerina,Chipping Sparrow,0.9686,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
168.0,171.0,Sturnella magna,Eastern Meadowlark,0.8475,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
171.0,174.0,Spizella passerina,Chipping Sparrow,0.5430,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
174.0,177.0,Spizella passerina,Chipping Sparrow,0.9544,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
183.0,186.0,Spizella passerina,Chipping Sparrow,0.8073,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
186.0,189.0,Spizella passerina,Chipping Sparrow,0.9755,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
198.0,201.0,Sturnella magna,Eastern Meadowlark,0.9809,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
207.0,210.0,Spizella passerina,Chipping Sparrow,0.9440,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
210.0,213.0,Spizella passerina,Chipping Sparrow,0.3673,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
213.0,216.0,Sturnella magna,Eastern Meadowlark,0.7861,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
222.0,225.0,Spizella passerina,Chipping Sparrow,0.7588,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
228.0,231.0,Sturnella magna,Eastern Meadowlark,0.9834,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
234.0,237.0,Spizella passerina,Chipping Sparrow,0.8157,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
237.0,240.0,Sturnella magna,Eastern Meadowlark,0.5978,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
240.0,243.0,Sturnella magna,Eastern Meadowlark,0.7361,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
246.0,249.0,Spizella passerina,Chipping Sparrow,0.9580,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
252.0,255.0,Sturnella magna,Eastern Meadowlark,0.9300,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
255.0,258.0,Spizella passerina,Chipping Sparrow,0.9498,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
258.0,261.0,Spizella passerina,Chipping Sparrow,0.3351,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
261.0,264.0,Sturnella magna,Eastern Meadowlark,0.9465,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
264.0,267.0,Spizella passerina,Chipping Sparrow,0.4690,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
267.0,270.0,Spizella passerina,Chipping Sparrow,0.8205,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
273.0,276.0,Spizella passerina,Chipping Sparrow,0.5546,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
276.0,279.0,Spizella passerina,Chipping Sparrow,0.9713,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
282.0,285.0,Sturnella magna,Eastern Meadowlark,0.8844,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
285.0,288.0,Spizella passerina,Chipping Sparrow,0.7227,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
288.0,291.0,Spizella passerina,Chipping Sparrow,0.8231,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
291.0,294.0,Sturnella magna,Eastern Meadowlark,0.9907,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
294.0,297.0,Sturnella magna,Eastern Meadowlark,0.5001,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
297.0,300.0,Spizella passerina,Chipping Sparrow,0.9309,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
300.0,303.0,Spizella passerina,Chipping Sparrow,0.5401,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
303.0,306.0,Sturnella magna,Eastern Meadowlark,0.9699,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
309.0,312.0,Spizella passerina,Chipping Sparrow,0.5371,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
309.0,312.0,Sturnella magna,Eastern Meadowlark,0.3337,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
318.0,321.0,Spizella passerina,Chipping Sparrow,0.9359,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
321.0,324.0,Spizella passerina,Chipping Sparrow,0.6897,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
324.0,327.0,Sturnella magna,Eastern Meadowlark,0.2659,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
327.0,330.0,Sturnella magna,Eastern Meadowlark,0.9879,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
330.0,333.0,Spizella passerina,Chipping Sparrow,0.9653,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
336.0,339.0,Sturnella magna,Eastern Meadowlark,0.9142,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
339.0,342.0,Spizella passerina,Chipping Sparrow,0.7582,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
339.0,342.0,Sturnella magna,Eastern Meadowlark,0.5813,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
345.0,348.0,Spizella passerina,Chipping Sparrow,0.9297,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
348.0,351.0,Spizella passerina,Chipping Sparrow,0.7582,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
357.0,360.0,Spizella passerina,Chipping Sparrow,0.8000,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
360.0,363.0,Spizella passerina,Chipping Sparrow,0.9709,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
363.0,366.0,Spizella passerina,Chipping Sparrow,0.8408,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
366.0,369.0,Sturnella magna,Eastern Meadowlark,0.9628,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
372.0,375.0,Spizella passerina,Chipping Sparrow,0.9813,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
375.0,378.0,Sturnella magna,Eastern Meadowlark,0.9173,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
378.0,381.0,Sturnella magna,Eastern Meadowlark,0.2912,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
381.0,384.0,Spizella passerina,Chipping Sparrow,0.9784,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
390.0,393.0,Spizella passerina,Chipping Sparrow,0.3938,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
393.0,396.0,Spizella passerina,Chipping Sparrow,0.9250,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
393.0,396.0,Sturnella magna,Eastern Meadowlark,0.3234,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
402.0,405.0,Spizella passerina,Chipping Sparrow,0.9881,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
408.0,411.0,Sturnella magna,Eastern Meadowlark,0.3781,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
411.0,414.0,Spizella passerina,Chipping Sparrow,0.9812,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
420.0,423.0,Spizella passerina,Chipping Sparrow,0.9501,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
423.0,426.0,Spizella passerina,Chipping Sparrow,0.9152,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
432.0,435.0,Spizella passerina,Chipping Sparrow,0.9861,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
441.0,444.0,Spizella passerina,Chipping Sparrow,0.9885,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
444.0,447.0,Sturnella magna,Eastern Meadowlark,0.5037,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
450.0,453.0,Spizella passerina,Chipping Sparrow,0.8809,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
453.0,456.0,Spizella passerina,Chipping Sparrow,0.4909,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
459.0,462.0,Spizella passerina,Chipping Sparrow,0.9103,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
462.0,465.0,Spizella passerina,Chipping Sparrow,0.9401,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
468.0,471.0,Sturnella magna,Eastern Meadowlark,0.9539,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
471.0,474.0,Spizella passerina,Chipping Sparrow,0.9624,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
474.0,477.0,Spizella passerina,Chipping Sparrow,0.8646,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
483.0,486.0,Spizella passerina,Chipping Sparrow,0.9419,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
486.0,489.0,Sturnella magna,Eastern Meadowlark,0.2834,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
492.0,495.0,Spizella passerina,Chipping Sparrow,0.8531,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
495.0,498.0,Spizella passerina,Chipping Sparrow,0.9214,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
498.0,501.0,Sturnella magna,Eastern Meadowlark,0.3868,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
504.0,507.0,Spizella passerina,Chipping Sparrow,0.8900,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
507.0,510.0,Spizella passerina,Chipping Sparrow,0.8034,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
510.0,513.0,Sturnella magna,Eastern Meadowlark,0.3141,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260316_065202.wav
