Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Corvus brachyrhynchos,American Crow,0.2874,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260323_054400.wav
6.0,9.0,Corvus brachyrhynchos,American Crow,0.6172,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260323_054400.wav
9.0,12.0,Corvus brachyrhynchos,American Crow,0.3220,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260323_054400.wav
12.0,15.0,Corvus brachyrhynchos,American Crow,0.7140,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260323_054400.wav
15.0,18.0,Corvus brachyrhynchos,American Crow,0.8729,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260323_054400.wav
18.0,21.0,Corvus brachyrhynchos,American Crow,0.7414,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260323_054400.wav
21.0,24.0,Corvus brachyrhynchos,American Crow,0.4903,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260323_054400.wav
24.0,27.0,Corvus brachyrhynchos,American Crow,0.5904,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260323_054400.wav
27.0,30.0,Corvus brachyrhynchos,American Crow,0.8770,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260323_054400.wav
30.0,33.0,Corvus brachyrhynchos,American Crow,0.7550,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260323_054400.wav
33.0,36.0,Corvus brachyrhynchos,American Crow,0.8208,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260323_054400.wav
36.0,39.0,Corvus brachyrhynchos,American Crow,0.8295,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260323_054400.wav
36.0,39.0,Cardinalis cardinalis,Northern Cardinal,0.3622,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260323_054400.wav
39.0,42.0,Corvus brachyrhynchos,American Crow,0.8524,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260323_054400.wav
42.0,45.0,Corvus brachyrhynchos,American Crow,0.4722,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260323_054400.wav
