Start (s),End (s),Scientific name,Common name,Confidence,File
6.0,9.0,Setophaga pinus,Pine Warbler,0.9492,D:\Bird_Anuran_ARUs\IF07\SMM2-32_20260307_111802.wav
9.0,12.0,Setophaga pinus,Pine Warbler,0.5766,D:\Bird_Anuran_ARUs\IF07\SMM2-32_20260307_111802.wav
12.0,15.0,Setophaga pinus,Pine Warbler,0.9584,D:\Bird_Anuran_ARUs\IF07\SMM2-32_20260307_111802.wav
15.0,18.0,Setophaga pinus,Pine Warbler,0.3886,D:\Bird_Anuran_ARUs\IF07\SMM2-32_20260307_111802.wav
24.0,27.0,Setophaga pinus,Pine Warbler,0.8627,D:\Bird_Anuran_ARUs\IF07\SMM2-32_20260307_111802.wav
27.0,30.0,Setophaga pinus,Pine Warbler,0.2656,D:\Bird_Anuran_ARUs\IF07\SMM2-32_20260307_111802.wav
48.0,51.0,Setophaga pinus,Pine Warbler,0.9902,D:\Bird_Anuran_ARUs\IF07\SMM2-32_20260307_111802.wav
54.0,57.0,Setophaga pinus,Pine Warbler,0.9706,D:\Bird_Anuran_ARUs\IF07\SMM2-32_20260307_111802.wav
63.0,66.0,Setophaga pinus,Pine Warbler,0.9833,D:\Bird_Anuran_ARUs\IF07\SMM2-32_20260307_111802.wav
69.0,72.0,Setophaga pinus,Pine Warbler,0.9747,D:\Bird_Anuran_ARUs\IF07\SMM2-32_20260307_111802.wav
72.0,75.0,Setophaga pinus,Pine Warbler,0.9286,D:\Bird_Anuran_ARUs\IF07\SMM2-32_20260307_111802.wav
78.0,81.0,Setophaga pinus,Pine Warbler,0.9822,D:\Bird_Anuran_ARUs\IF07\SMM2-32_20260307_111802.wav
81.0,84.0,Setophaga pinus,Pine Warbler,0.9669,D:\Bird_Anuran_ARUs\IF07\SMM2-32_20260307_111802.wav
90.0,93.0,Setophaga pinus,Pine Warbler,0.9770,D:\Bird_Anuran_ARUs\IF07\SMM2-32_20260307_111802.wav
99.0,102.0,Setophaga pinus,Pine Warbler,0.9895,D:\Bird_Anuran_ARUs\IF07\SMM2-32_20260307_111802.wav
108.0,111.0,Setophaga pinus,Pine Warbler,0.9711,D:\Bird_Anuran_ARUs\IF07\SMM2-32_20260307_111802.wav
117.0,120.0,Setophaga pinus,Pine Warbler,0.9794,D:\Bird_Anuran_ARUs\IF07\SMM2-32_20260307_111802.wav
126.0,129.0,Setophaga pinus,Pine Warbler,0.9800,D:\Bird_Anuran_ARUs\IF07\SMM2-32_20260307_111802.wav
129.0,132.0,Setophaga pinus,Pine Warbler,0.7971,D:\Bird_Anuran_ARUs\IF07\SMM2-32_20260307_111802.wav
135.0,138.0,Setophaga pinus,Pine Warbler,0.9701,D:\Bird_Anuran_ARUs\IF07\SMM2-32_20260307_111802.wav
138.0,141.0,Setophaga pinus,Pine Warbler,0.9233,D:\Bird_Anuran_ARUs\IF07\SMM2-32_20260307_111802.wav
159.0,162.0,Setophaga pinus,Pine Warbler,0.9685,D:\Bird_Anuran_ARUs\IF07\SMM2-32_20260307_111802.wav
162.0,165.0,Pipilo erythrophthalmus,Eastern Towhee,0.6417,D:\Bird_Anuran_ARUs\IF07\SMM2-32_20260307_111802.wav
162.0,165.0,Setophaga pinus,Pine Warbler,0.2628,D:\Bird_Anuran_ARUs\IF07\SMM2-32_20260307_111802.wav
171.0,174.0,Setophaga pinus,Pine Warbler,0.9314,D:\Bird_Anuran_ARUs\IF07\SMM2-32_20260307_111802.wav
180.0,183.0,Setophaga pinus,Pine Warbler,0.9735,D:\Bird_Anuran_ARUs\IF07\SMM2-32_20260307_111802.wav
189.0,192.0,Setophaga pinus,Pine Warbler,0.9735,D:\Bird_Anuran_ARUs\IF07\SMM2-32_20260307_111802.wav
192.0,195.0,Setophaga pinus,Pine Warbler,0.8840,D:\Bird_Anuran_ARUs\IF07\SMM2-32_20260307_111802.wav
198.0,201.0,Setophaga pinus,Pine Warbler,0.2930,D:\Bird_Anuran_ARUs\IF07\SMM2-32_20260307_111802.wav
204.0,207.0,Setophaga pinus,Pine Warbler,0.5223,D:\Bird_Anuran_ARUs\IF07\SMM2-32_20260307_111802.wav
225.0,228.0,Setophaga pinus,Pine Warbler,0.7862,D:\Bird_Anuran_ARUs\IF07\SMM2-32_20260307_111802.wav
